qid docno rel cred read
8 2d474773-2af4-4a71-be2f-5aa2015833a6 0 1 2
8 11b557d4-0607-4c0e-b92f-a9cb4bc7e022 0 1 2
8 dd7995b1-09a0-4972-910a-4da582a75b13 0 1 2
8 16b65ebe-5a44-41c3-a5a3-3eff5c017c89 0 2 1
8 b95ed058-92a0-4e58-b7ad-bd488ebb7ad4 0 1 1
8 af471f6f-127f-41bb-bee6-24a1d8f719ff 0 1 2
8 3537bca1-ec4d-4b1a-98ba-a8a7008c448e 0 2 2
8 c67c4b6c-bfec-472f-b1ac-a20a4b644f71 1 1 2
8 ce68df8a-69c5-4e5e-a475-3e8d96dadd3d 0 1 2
8 b8399d7b-b939-4e32-8d30-4d1ee65a1fc1 0 2 2
8 cbb72c53-ab2d-43f8-92c4-1f8d6d4b2c2a 1 1 2
8 43627c1b-45da-42e1-8e28-928980a5707d 0 1 2
8 b4065e75-5f7e-43d4-b284-97396fcce4ce 0 1 1
8 e53db28b-0869-4272-b3d8-c2ee1e82617b 0 1 2
8 e0700a1b-d8f8-45e8-a600-d6336c318163 0 1 1
8 a68c9525-b512-4ba9-802f-facf8c09e4ce 0 2 1
8 041853c8-bae8-4a81-aaac-95c7e678cdba 0 0 2
8 a7dfd839-21eb-419b-8527-6c82f08e61d9 1 1 2
8 f42967a8-935d-47a5-a06f-b6cdb2b820a5 0 1 2
8 9df24203-084e-49ef-a9e4-87834645688d 2 1 2
8 f919acef-a9ee-4c34-926f-81c3651fbb1b 0 1 2
8 4d19d709-f324-449e-a9eb-42a6ec13448f 0 1 2
8 972474dd-5b03-4bc6-a7ae-e66dced0fff2 0 2 1
8 8a216661-78ca-43bd-a380-6bbde6fbe569 0 1 1
8 9c6973c3-b24e-4a68-9c2e-8af5d305baaa 0 1 2
8 ef7fccee-da9a-4924-b66f-5e2354a44607 2 1 2
8 5108beb9-9cd5-4c58-b525-10a5cfe14f5d 0 0 1
8 8e184c01-d4aa-4ef2-b8ed-8f218f3c9caa 0 1 1
8 42655793-5b3f-427d-80c7-87bb2eec1d8f 2 1 2
8 f71515a1-3bea-414d-84cb-8154d7b17234 0 1 2
8 47aa70e5-c009-4877-81af-0d20cddb81d9 0 2 1
8 6e4ff9ce-1f38-4cba-96bd-be74b8d97899 0 1 2
8 8f854cbb-e365-426d-afec-cc844706ad34 0 1 2
8 ce820f2f-3db4-4cf7-bb8d-5848936b26b3 0 1 2
8 17b0e5e7-4d24-47a3-a391-1ae321650a6b 0 1 2
8 9ca98888-7dd8-4146-9970-1c011b516d55 0 0 1
8 f506b3f5-273c-442e-89c4-7983b992c609 0 1 2
8 2843d668-b278-42c5-a442-72899a4731f6 0 0 2
8 a5bd7172-9e50-4279-8216-946b0a0e2fcd 0 1 1
8 0471fef9-a8f8-4642-bb1a-b74e6c4a17fa 0 1 2
8 962f5662-6a90-400a-ba79-d6e17d7ad370 0 1 1
8 e7bfeac4-f43c-4fbb-a745-b4838bd36a3a 2 1 2
8 04dada4a-3c42-4994-9e03-a9f8074f8e38 0 1 2
8 c98dcf96-a4f6-4729-b2d3-0c2886fe233a 0 1 2
8 2cd840f3-79ff-4cd5-9771-0fb6d4d4190e 0 1 2
8 4ea30127-cd4a-4108-ae41-50d8d8c07cde 0 2 1
8 0be7e43e-0926-46bd-aa1d-9f53692616e1 0 1 2
8 82997a89-1089-4391-8441-1348e4d159a1 2 1 2
8 30fcc308-97c0-43a0-b17f-06a82f18280d 0 1 1
8 8d4491ca-00b8-46b4-9a58-5b322abbc3e0 0 1 2
8 39cb8453-b761-4268-8e89-f499aa29712c 0 2 1
8 b176188a-4e15-4173-a114-a3bcbf93a411 0 1 1
8 8af953a1-1fde-454e-8e01-43a0465c46e1 0 2 2
8 5fa5bd28-606d-40c8-b7ed-1908d303dfa4 0 1 2
8 f0068686-7b98-4e82-9a29-d1a2b688a62f 0 1 1
8 6984a0c8-1456-4bbd-88dc-4ee5ef517a8e 0 1 2
8 61add02e-850e-4129-93e3-bd31c754ecb2 0 0 2
8 0cd2ef58-c48d-4708-be02-972cf29ec63f 0 1 2
8 25fbb59d-c604-484c-bd07-85927b991b08 0 2 2
8 ee5f062d-96b5-4021-b146-ed5533de5ab7 0 1 2
8 9f99832a-e863-4936-b0dd-502ae643f187 0 2 1
8 10dcea24-2031-418f-ac13-afc48e88d581 0 1 1
8 8de14ddd-b0cd-4906-a575-ebdcfd688744 0 0 2
8 e44ce053-c2e3-4251-8b46-07b83e7aa44d 2 1 2
8 c64b11dd-495d-47b1-a533-8b12caf73d12 1 1 2
8 34b257fd-76a7-49be-b1cc-d982271e0538 0 1 2
8 71cc95dc-b986-4bcc-8b73-1342f1228016 1 1 2
8 093defde-bbf9-4ba8-9071-e98aa91bf48f 0 2 1
8 0a71189c-2a87-4005-adab-d7c15902da93 0 0 2
8 37937575-3672-48c1-8e6e-dd7b707326a1 2 1 1
8 ca7495f2-25fb-4879-a169-244cad2c0537 0 1 2
8 0dc6f420-a989-42a5-be64-753457346b03 0 1 2
8 c5b7f4d9-42b4-4cd5-a555-56e7ab973a33 0 1 2
8 de2f4c03-a756-4544-abd8-9f2d6e6ce2c7 0 1 2
8 46772bb5-995e-4bc6-a921-6c699c10a89e 0 0 1
8 59938844-6892-4c4f-9e78-b0d6716a8336 0 1 2
8 0f03c27b-ac9b-4fb6-ad69-f6cf9a5f603b 0 1 2
8 a9bdc393-3233-4528-9562-382c40d781e7 0 1 1
8 641930fc-b896-4f6e-a6be-02bb16f18f63 0 1 2
8 75a67ad2-5d9b-4264-9add-0c924a04fca7 0 1 2
8 b3ae089c-60a4-421f-a5a9-370e0cf88197 0 1 2
8 00283e1b-49c9-436a-a6a1-d1725dbf7028 0 1 2
8 48c25c36-72c6-49e3-aec4-f35f7ba0d5c9 0 1 2
22 01f617ac-9919-44fe-8fc8-2db9ff72b5e7 1 2 1
22 6f12a8af-bed2-4e8a-b56e-beb9e6c78476 2 2 1
22 2829cf7d-a3c2-486c-8925-bdb629d3e765 2 2 2
22 46a01319-73a0-427b-8b3d-28378c690c74 1 2 1
22 bb33eb20-962b-47d3-9093-d59e3e150aed 1 2 1
22 c49e09a2-fd04-451a-a7bc-e05092590fc5 1 2 2
22 af660a0f-f144-44b9-b0bd-5e2dc65b2d90 1 2 1
22 dddd8af1-5b40-4329-88cc-a6d9633251b9 1 2 2
22 07f740a1-57d8-4107-abac-10635be80f8d 1 2 2
22 4564debc-1f0a-496c-a060-5e0db462a9a6 1 2 1
22 c53fee5b-8e00-42f5-a09c-f541c78bccd0 1 2 2
22 6ea78f11-9677-4ccd-a89c-16dbf53b929e 2 2 2
22 af4a0d44-3b86-4687-a030-de850dd4c1de 1 2 2
22 2bfa3023-15d7-4153-acdf-26f1282f91c5 1 2 2
22 ff81e84f-4459-4284-bdd5-b5d3d4a8b4bf 0 2 1
22 2f138a1e-67b2-4f73-9797-dcbff9632644 1 0 1
22 581bd5fc-aeef-4556-8a85-de2c8278bd2f 2 2 2
22 f2da5f86-ae33-414a-9e81-08ba84449f3b 1 2 1
22 34c0d579-d429-43f7-bf9f-04e80f61f302 2 0 2
22 e1031a32-53f1-4eac-80c0-baf13bca08a8 0 0 1
22 32b5e723-0d17-4cb9-a97e-8d067aae56c3 0 2 1
22 0680669e-7748-4fc1-94fc-bce1261fbd03 1 2 1
22 4aa2653e-ab5d-4ace-a1a1-a923fefec07a 0 2 1
22 6f33c314-098d-4d81-8cb2-d8ab85d1f3b9 2 0 2
22 094f3d7f-8982-4072-a341-0138719908f2 0 0 0
22 2a803bc5-ccec-45de-b107-2252ca8d9567 0 0 1
22 b2cce79c-7636-405e-95ee-4bd7c03ff610 0 1 1
22 9338badd-adfa-4027-b941-4312510bde2d 0 0 1
22 18b325e0-8337-46d5-a2da-2c5e9e7777c5 1 2 1
22 6c4fa681-5de6-44ed-81b9-cfa111d28582 1 2 1
22 91ccc125-1f27-4273-bf53-3360210766e2 1 2 1
22 c64cd288-9712-41cb-8503-3a5139742be1 2 2 2
22 21fdf860-ebfd-4a42-b007-c3b0c77cfea0 1 2 1
22 16b0575e-8b67-4866-a2a4-7d9d8ca20ad8 0 2 1
22 ea99ca6f-974a-430b-a23a-4d422b1a30a4 1 2 2
22 b176188a-4e15-4173-a114-a3bcbf93a411 1 2 1
22 7e22fbac-79af-4cb4-8d8f-63a400fa854e 0 0 0
22 b4115020-cd5f-440f-91cd-835c34e5d897 0 1 1
22 2acce893-ff7b-4d6a-9c17-3ee3b692dc6b 1 2 1
22 fc6907ef-ecab-4863-b90a-47234e5f5138 2 2 0
22 aa4533a6-976d-4239-b4f3-6cb4e4f4bc69 1 2 1
22 963144e6-5243-4fbb-bc63-76142c6a53c7 0 2 1
22 8d72a612-ee31-4ec2-ba81-7416bd788bd5 0 0 1
22 f802f800-dc7c-4b0d-bf0f-f2a983ec4399 2 1 2
22 a4276ec6-e7fd-47a9-9150-bc38a912bdfa 0 0 0
22 79aef27b-d45f-44af-8a3d-7a1a1a92817e 1 2 1
22 b0fe1703-4ef5-426e-90a1-e844b7711ffa 0 1 1
22 8cf16d3b-fdb9-435e-a3d0-5191fa760088 2 2 2
22 fc5ef089-9b98-4910-9cea-dd8c4dca7228 1 0 1
22 69164cea-80b2-4df6-981e-ddee8b0fb406 0 2 1
22 787e6d63-6095-4d8e-bbca-6b27e80399c4 1 2 1
22 d759279e-6d2e-47d9-a63b-cc981af46d51 2 0 2
22 dc2f633e-871e-41b9-ac72-d6971d399f66 1 2 1
22 e0700a1b-d8f8-45e8-a600-d6336c318163 0 2 1
22 4f277d5a-ef54-46da-aa2f-13ee3d42ed48 2 0 1
22 e6a778ea-d303-4569-b4fe-8788d91ee4e3 1 2 1
22 31fc49e6-7a93-41fa-9a55-8e9e5c0bc043 1 2 1
22 5d7a8f35-6f0d-474c-b44b-e49fa0688f9d 1 2 1
22 3f9129b4-d3dc-45a7-882d-a072146f2848 2 0 2
22 b0c3038a-dbc4-410a-9dee-bb7c431d6522 1 2 1
22 8a216661-78ca-43bd-a380-6bbde6fbe569 0 2 1
22 4d91fb9a-97bb-4130-b339-f1b83c96a215 1 0 1
22 c1a857ce-6a66-4347-9e8f-aa7c992698b0 1 0 2
22 f844adad-74fe-4a43-a08e-9a021625c58a 0 2 2
22 0822e649-f5ca-41f3-8e99-cd556afc430f 1 2 1
22 a56732f8-24f2-4c65-9f3c-06a921835888 0 2 1
22 45a99bb9-ef82-4c7d-a8bf-c558b3f4c843 2 2 2
22 bf02c3c9-7739-461c-a23f-501915a9d86c 1 0 2
22 03ec7e57-ab83-403d-ac6e-f93b3a469603 2 1 2
22 66013d81-4d18-4538-8170-3c578ef65ac5 1 2 1
22 bd03aa77-3d5a-4eac-aff7-3a22c14f8e27 2 2 2
22 8161846b-bf86-4852-9a12-aa589b33357e 1 2 1
22 3e9db4ae-6655-4ab1-8aef-a09e00adcac3 0 2 0
22 d1618ddb-198c-4b9a-a33b-b9e8bdf6c394 1 0 1
22 f4742e9f-71bb-4bc7-86ae-f2dbe4b99479 2 2 2
22 8e253965-ec18-47cc-9da5-2b533abf4f21 0 1 1
22 293241f7-0d0a-441b-9a6c-6e74dec3a5ec 1 2 2
22 cad26d73-1b63-4fdd-b60c-29d71098c11f 2 2 1
22 e4292990-6207-4007-a367-7efb1a65e1b8 0 2 0
22 d86d3e94-ef23-4f53-949d-3844d4dafd17 1 1 2
22 72115054-1788-4d78-8ea6-44bfad040476 0 2 1
22 bc100cf3-1bb1-40c2-8a2b-b34a0cae638a 2 2 1
22 c8b1f752-3d80-40fb-918c-692964e48eb2 1 2 1
22 381d63ae-ec5f-4fa0-b331-7df8b0f63e38 1 2 1
22 046fe4e7-1c90-4d8b-8865-3ead649c20fc 0 2 1
22 c2183890-0b53-49e4-a5ed-65818e7c5ba6 2 2 1
22 e3aa90ca-b820-4f32-9e4c-b2ac82a5377a 0 2 1
22 1a5d3701-5c86-40f4-a8d9-cbb36917e12b 2 2 2
22 2a5e3cef-8f67-4cfd-93ce-a1b027d72b26 0 0 1
22 384a8915-bb01-48fb-ba88-80cc1602d48c 0 2 1
22 90654ccb-456c-441b-b4b4-d43816cf54fc 2 2 2
22 6ab58956-5e73-4d5d-9abb-6f656b9f44c2 0 2 1
22 eb235a91-7fe1-427e-88df-95c445fb2c50 2 2 1
22 95a6af13-a898-452b-aeb4-c79838496b75 0 2 1
22 2d31e6c9-5298-448c-ae98-ab254e1027fa 2 2 2
22 8bc57425-9b45-41f8-b54d-027fb5673877 2 2 1
22 92acc0a4-42cf-4b92-a678-fefa2a675bf8 1 2 0
22 4f48b1dd-3321-4b8b-8209-35ade57e7402 1 1 1
22 2b1fa06e-536a-413a-82c9-b0aaac86ab15 0 1 2
22 7f58798f-b23f-40cf-8459-2d91652764a7 1 0 1
22 16825bdc-21be-4487-b897-d13e814da71d 1 2 0
22 32684045-6536-4375-bd7f-e751f4106bab 1 2 0
22 92cad944-7e03-436d-9ab2-eab45b56d73c 2 2 2
22 01a2412d-f085-4352-8d51-a83ebd5a9d5e 1 2 1
22 4751344b-b5ef-4169-b724-864437585225 1 1 2
22 13097a83-a063-4999-b385-7a0acacea425 1 2 1
22 812cc735-7b43-4a88-926d-65560297a5ac 1 2 1
22 5297e285-cc3b-4d58-8952-591b778ccd6b 0 0 2
22 e3b0bb92-3cd5-492b-9c22-1dac694300fb 0 1 1
22 1de75352-2c57-489e-8efb-447a323bba52 1 2 1
22 a6211f5f-1ad6-439a-a32f-24251f1c122d 2 2 2
22 bcaa8ee0-4d23-4fc9-a6cd-e3143a30100d 0 1 0
22 03d8d5ea-1254-4356-beca-beeabb3a592c 2 1 2
22 b2cfd04a-9407-4881-81ea-f36484b7a4a9 0 1 0
22 a24ae437-e410-486c-95f6-8e021c6f5e39 0 1 0
22 e08272c8-a0e6-4718-a613-4e57065cd147 1 2 1
22 54f70ee6-08ea-4fc0-b187-02471216f0bd 2 2 2
22 01c2e89e-f5af-4f5c-a1e9-7cdab9e23c08 2 1 2
22 952757d0-d15d-4763-b671-35f9afcb53d8 1 1 2
22 71152aa7-feb5-4a04-9eba-789dda7861ad 0 1 1
22 0bbeb407-f073-4eab-953c-65e9d12d2b8b 0 2 0
22 d3aa78cb-ca9d-4c31-b128-1757718342f4 1 2 1
22 43546aab-8aaf-4561-877e-fd8258736235 0 2 1
22 f2603d95-c410-429d-8e6d-48414e55fa41 0 2 0
22 b73ae5e2-3e23-49a5-97aa-ba5f6da8fd6a 2 2 2
22 de160ded-218b-4b16-a1d2-7d64ff9e7f81 1 1 2
22 3c958072-7fe5-42f1-bce1-4af3a9f644d8 1 1 2
22 31136d0d-1377-43b6-8a48-506c2ad0c831 2 1 2
22 2043fde4-9ceb-470b-a64c-f31292d1e4f5 1 2 1
22 a02c9f4f-db3b-403f-adfa-1e94a0e3e0cb 0 1 2
22 0c0d82b1-ea4d-4014-8fc3-ecf05519a29d 0 0 0
22 a4b41008-81df-4d56-9604-f902e7661c5c 1 2 1
22 e4a23a3b-69bf-4cf4-a961-75e8d2e80a0b 0 1 2
22 16efe58a-3d21-4189-a5ca-c5c583417ab5 2 2 1
22 91cfd540-c902-40b1-8246-ab6b75970ef9 1 2 1
22 0fb53bd4-6f2a-4bb4-b567-799cf5ac65f7 2 2 2
22 e2c8a4eb-778a-423f-92fd-ff901077473f 2 0 2
22 dc3712ee-eb60-479b-a0cc-bb2e86fe666f 1 2 1
22 5f9c4bfe-c972-4677-bf3a-acafe34bb6c9 0 3 0
22 52ec30b7-5640-4818-901a-f85a4c7850f8 1 0 2
22 ceef436f-14ee-4dca-ba0f-9bc0cf62b023 0 2 0
22 49ecc6b7-81f0-4522-8420-f21f3ffa5b5c 0 2 0
22 de8d17d2-2ed7-4eee-8315-6ed1304da584 2 1 2
22 fc91bd11-c0b5-410b-8e26-bf8bffb59b27 0 3 0
22 a4d7bb26-4dc9-4b8a-b7d6-9760273a9ef1 0 1 1
22 ee899714-cae8-4fca-9449-884efea6ca0e 2 1 1
22 1a9ad7cb-345f-4964-adc3-cfb3994c5da6 1 1 1
22 65ac161c-3805-4e67-8fca-6670eae3dac9 2 2 2
22 8eec6750-0707-40ed-95f4-a74855565915 0 2 1
22 926608f5-df36-4208-a44f-35048d8e44b1 1 3 1
22 4f1b7e78-0953-4904-b74e-eef6f9208ee2 1 2 1
22 33760d60-8bf6-48be-a230-763a7da0ae10 2 1 2
22 1b076103-9344-417e-83e8-d0118fa13d2d 1 2 1
22 651e4b65-8dd7-4eea-a736-e020c2ab6e12 1 1 1
22 b709345d-5676-46c0-97d9-22e5e3f793d8 2 1 2
22 27ca977b-b16f-49b8-a811-6667457a6c81 2 1 2
22 315e6099-8493-46d0-8812-9832378b59b4 1 1 2
22 94607467-203a-4eff-8946-4761caf36d83 2 2 2
22 319eeda4-fe43-470b-b68d-f8b1fdc00388 0 2 1
22 e805c4bb-5cd2-4540-b0da-1c06d032be16 1 1 0
22 4d920b5b-d179-4c98-81a9-07d5657e0285 2 0 2
22 109ec805-df01-410e-85a8-40a3536194fe 2 1 2
22 fa63d986-1ca3-4a5a-8f5d-a05aeb4d2a17 2 2 2
22 3ce1e27f-7475-4186-8d4a-a17d22e517fc 1 2 1
22 3e10a776-4c45-43a8-9a30-cf76c4900e4e 1 2 1
22 7c84bfa9-0b85-4dcc-9831-93dc21ab2f8c 2 2 2
22 f5f1b921-1cb7-4bca-8b41-d3aba39f223f 0 1 2
22 87749518-fd13-4b52-a9ba-be957cd152a8 0 0 0
22 b72ed590-f099-4cf3-a464-c8d23a7fb714 0 2 0
22 7b0c1045-1147-4db3-bc91-686a3c01008c 2 2 2
22 f291c584-9d95-4cc7-abfc-c172240f900a 2 2 2
22 d5168d78-d866-414f-9dc5-bd91fe2cc95b 2 2 2
22 c23d2081-d7c1-4deb-a6ae-40f445d944f3 2 1 2
22 16b65ebe-5a44-41c3-a5a3-3eff5c017c89 0 0 0
22 dccd21fd-5d03-43a1-a3c0-08dc504a312f 0 2 2
22 99c3ee8f-d88d-4f87-8649-90d07b3f1a39 0 2 1
22 c09ee8fc-c3dd-4762-bb02-c2372d6a64ec 2 2 2
22 3eca75fa-940b-4841-975b-a2fd6b939174 0 2 2
22 2c43f019-c846-47f5-91d6-c4c34bdd462f 0 3 0
22 968a42d4-9613-41d6-9df0-b826184929bd 0 2 2
22 843630f7-b6c4-4abc-91d2-3f7a421b32de 2 1 2
22 51c9bb56-9d61-41b1-85b3-8e34ca6defa3 1 0 1
22 4327de64-e153-481f-8565-c6d71d721523 1 2 1
22 7365bf30-9f49-4b73-a0e1-7ce71f361392 2 2 2
22 ea4a0440-113d-498a-8f86-5b56088f4a08 2 1 2
22 4825385e-1133-43a5-9bce-f5b429c47754 0 2 1
22 fc36b36a-3041-4dab-b02d-f9c9716b672e 1 0 2
22 ad3ee7a8-18e1-4136-9fef-35c70d42fa07 1 2 1
22 dd0d544d-cb3e-4f8a-8a39-b8462bf57800 0 0 1
22 05e5afbc-c5e7-4421-9d24-1d821c89a5ec 2 1 2
22 cf7fc3e2-8c3e-4b42-86af-9b0147f5405d 1 0 1
22 0e792432-d61d-4ce6-9e1e-8761e7f690d1 0 1 1
22 6102534c-0a9a-4d14-80bd-b89b35e68ed3 1 2 1
22 820e516b-6e80-4a4d-80c2-eb0913328803 1 1 1
22 f41aa1dd-a86d-4770-8158-2f9eee966130 1 2 2
22 b601bbe4-f5c1-4c61-bff5-30eade52a960 2 1 1
22 578e201d-445f-48a7-9822-508040f2effc 0 1 1
22 87611570-f64d-424a-a26b-b9f7a78e5733 2 2 2
22 f4b1598e-71d3-41d3-b8b9-49457c21c0de 2 0 1
22 dcf64790-4363-48de-b525-09e1fb1f658d 1 2 1
22 dbde28de-c69c-4fde-a523-bf30fc25f2ab 0 2 1
22 9cbb0835-8e58-476a-97b4-4adaa11b672c 2 2 2
22 dce4d79c-7834-4b73-a4e7-e4007dada398 2 1 1
22 53ae99ab-ba3b-43fc-b480-4bd3d649671a 0 1 1
22 1ea0fba4-af3c-4b20-96d4-eb9a0e324bf1 0 2 1
22 04af8a9a-d714-49e1-aa13-1d9cd46a25ad 0 2 0
22 169acbfc-92d1-4ee0-8ffc-804692f8b230 1 2 1
22 dd3328c9-d47a-47aa-afc3-922b3dff951d 1 2 1
22 297164ef-40e5-45e1-9e78-60978f95f535 0 0 0
22 82470c90-9ab0-4adc-868f-aac35d286d06 2 1 1
22 0ad0f4f2-95b8-4f2e-a811-2379e94cdb06 2 1 1
22 e6eafda8-45c7-4f72-88fe-831999f2f6ef 0 2 2
22 fa412aee-34ed-45da-83ef-9503fc71283d 1 2 1
22 58cba714-975b-44b7-b745-d8603f9c59d7 0 2 1
22 e3006f18-e363-4e7f-b903-53bc8355c239 2 2 2
22 11e4fc75-4c4f-4815-bd15-1c7df4661d6e 2 2 2
22 908aca54-0063-48a2-8eb7-7c7808689421 1 2 1
22 e31aaeb7-7372-45b0-8d77-d2d6589ab744 0 2 1
22 53be14f2-4ee7-4b1c-abe7-bd5ea43db261 1 1 1
22 26beb7e0-4941-4e78-a9eb-e8b14a8f9bf4 0 2 2
22 9cac2a46-f7fa-4b1d-8bef-51105ffebe06 2 2 2
22 de2f4c03-a756-4544-abd8-9f2d6e6ce2c7 0 1 1
22 be14e1c5-2047-4479-90d7-311d6747e098 2 1 1
22 60a2010f-89bb-4420-a20c-9c1bc3a97704 0 1 2
22 300d21c8-6ae6-49d4-a393-72dba673a2fc 1 2 1
22 b75ff02b-516d-4f8a-b231-1e0182bbb302 0 0 1
22 d09cb9ec-a5fc-4006-816b-0028caf35677 1 2 1
22 3a573af7-d538-4d80-82f4-cb85c98f0fe5 1 2 2
22 4be74e84-6a27-4fbf-9bb8-75ff5dc7e25f 2 2 2
22 1e619e7a-bd5e-4a2a-ad14-4e0197c7c6b6 2 1 1
22 b33c05c0-8a3c-4076-aff8-af5bbb417631 1 2 1
22 df016592-79f8-4c62-995c-6b135d00b3e9 1 0 1
22 0718d8fa-d27e-4e0c-a091-460e48978bcd 1 0 1
22 ed479ea1-1dbc-4dd0-84b3-46cfdc1a9d67 0 2 2
22 6b7b3f9a-8eba-44f8-b666-7c5e97f213da 2 1 2
22 146c21b5-b6e0-4b97-93bf-1a682566c9ce 2 1 2
22 5905d300-1e29-4cef-b898-07638d4926ea 0 2 1
22 6c94b2eb-be24-455c-9bde-a15450e20eee 0 3 0
22 237ceda3-c6d4-42b1-830c-e171c6106def 0 2 1
22 4d60ea8b-47c0-4f92-848c-758f9da68c30 1 0 1
22 19d73621-bdf2-46cc-9437-2ecb61366668 0 3 0
22 cd32ed57-aef5-4260-96eb-a0d11de392aa 1 2 1
22 1fa434b4-5963-4fbb-8b03-ab731f42941b 0 1 2
22 080fa9ee-a094-4f8d-b943-b8dc6da298cd 0 2 2
22 66b7300b-dca6-43d3-ac05-69b156f3b43f 0 3 0
22 27cc6e2b-1a37-4103-a5cf-05003c007413 1 1 2
22 c4aaef0c-1c83-4ed1-ad0e-0800ee9208fd 0 3 0
22 e5453bf3-28a2-4579-a16c-a5802afee02b 0 2 2
22 faa595a2-27a0-40b4-ba0d-2a5de8b1c03e 0 0 2
35 05d7038c-0ea2-41f7-b439-f1a80b6ae343 1 1 1
35 abc1d0da-3835-4590-a5f4-fd69aa00e8cd 1 1 1
35 b289b52d-9042-4a33-a612-91fa38159829 2 1 2
35 d7dc887d-5482-484a-a4cf-62b9f47187a3 0 1 2
35 c3884848-b0d3-447b-8278-43403241a9ff 2 1 2
35 d6e0ab10-dc9c-4620-9303-f756e5b7ece5 0 1 1
35 2b545365-c075-48e5-86e6-bedc55c97dc6 1 3 2
35 4d398b39-5f71-4d55-a40f-ec7b0cad1def 1 1 1
35 97430cf0-57b6-4948-a625-3b5eee12aa81 0 1 2
35 c705406b-87a7-4bb1-9c5e-35dc98c08bb8 0 1 1
35 62f3f396-5b46-47fa-ae08-a3624a62387a 0 1 2
35 ede2e34b-4d8c-4243-813d-83be732d99fc 2 1 2
35 3e2801cc-4bc3-402d-aa13-5f693540fb63 1 1 2
35 c9a2ac9f-d844-41b8-98f7-0b60afab7acd 0 1 2
35 50097154-662f-4637-9145-b90c0422d00f 0 1 1
35 d093a04d-ecf8-4fd8-a4ca-e717aa6b5127 0 1 2
35 17789d0d-5cc0-456d-9722-7ef71eb8c35a 1 0 1
35 e674c06e-c7f7-4abe-a769-fa165ba25e84 1 1 2
35 987ccecc-faab-4301-84a8-a17bc796a905 1 1 2
35 19d73286-24a2-488b-b52e-5c37e0f61d48 0 0 1
35 5f452c4b-bac2-40e2-bf6f-fb3b04aea2aa 0 1 1
35 f673d345-f066-4056-967c-421d746e40ca 0 1 2
35 de14e8e3-c1e7-4453-af84-ec615ada4626 0 1 1
35 e4a23a3b-69bf-4cf4-a961-75e8d2e80a0b 0 1 2
35 4a93b018-735e-4a36-9c9e-403ca6a58115 0 1 1
35 e7e22d52-9fdb-4116-953d-864a230c1fdb 0 1 2
35 f40ccb64-cc91-4c97-8e1b-e5b5cd4d14dc 0 1 0
35 a32463ee-7221-454c-9244-4123e64eccd8 0 1 2
35 cad92d92-12c1-44cd-8444-4b78b8ebf776 0 1 1
35 1f986f61-daed-4dd4-8e20-80680fbe4dc1 0 1 1
35 2e8122b0-7dc5-4d05-8492-a4b2463dd00e 0 0 0
35 feca6169-dc56-4108-b3bb-04903d0cc512 0 1 1
35 4a213b5c-a16e-46a1-85b7-3ffeff341930 0 1 1
35 f2f80c43-5922-4adc-9fc3-8516ee3bcbfe 0 1 1
35 12fc52f3-8ec6-49ac-aabd-54da085f22d5 0 1 1
35 120d963a-9956-4b60-9c60-90dc4015d23b 0 1 2
35 7437f5d0-8d24-4ed0-8634-056e89695bef 0 1 2
35 adf77b1d-0d3e-4f12-9183-2cbdd805840e 0 0 2
35 9ee82bf3-ec23-4b4c-9598-5c0b5883f578 2 1 1
35 268def32-5132-49de-b7c4-84c51608544e 2 1 2
35 c4b77cf6-abaa-4104-ab37-ebcdd1a8dcd5 0 0 1
35 ce820f2f-3db4-4cf7-bb8d-5848936b26b3 0 1 2
35 1143b184-583b-4ca2-a833-97b1f1818ec4 0 1 2
35 9c5270a2-1e32-4da0-8e10-dbd9f2963d24 0 1 2
35 8d72a612-ee31-4ec2-ba81-7416bd788bd5 0 0 1
35 ab3b0c36-2acb-497d-b4c8-fa81fd8dd44b 0 1 2
35 ce6a9295-3a70-49dd-8b27-1affd3209ee1 0 1 2
35 d9ee0d19-160c-41a7-924b-03d55c3aae1e 0 0 2
35 04af8a9a-d714-49e1-aa13-1d9cd46a25ad 0 1 0
35 e2e96ea4-9047-41bd-8f45-b75c2c084146 0 1 2
35 20c9dc81-de82-4d47-a43d-c2d93076479f 0 1 1
35 415722d4-92ba-459c-8aec-9f78141ad90f 2 1 2
35 ca5be46e-29f8-4989-9aa3-10f9dfafc758 0 1 2
35 74c382e8-098c-4253-b573-a0b989cbb46c 2 1 2
35 e2f2ece5-de02-4e38-8865-1af19c501aea 0 0 1
35 fc5ef089-9b98-4910-9cea-dd8c4dca7228 0 1 1
35 249144d5-216d-4ffe-ae9b-32656f4c4530 0 0 1
35 73e5eb41-bf0b-4abd-aa99-d609e40729b9 0 1 0
35 a25cd8c3-5be3-44d5-97e5-1ed790279191 0 1 1
35 86822b36-d8ef-45e5-a922-27208ecf1d01 0 1 2
35 79d41760-f609-4a7d-a1ee-2a96b7f4f43d 0 1 1
35 09003643-c655-4733-ad15-1078525b7e89 0 1 2
35 2ecf08fb-8b66-4569-8204-59ac75c02f4e 2 1 2
35 3b66abd2-1660-4d8c-a55d-29c8b2604329 0 1 2
35 df98c4e5-8eb0-4b3f-b116-f7478b1d0f2d 2 1 2
35 2db227a9-2121-40bb-b45e-ffd2316ab2f2 0 1 2
